index,tweets,label
775,"No te pierdas esta noticia  Así lucía sin tatuajes Matilda la muerta, hija de la periodista Mónica Garza   MEDIO LOCA Y EXTRAVAGANTE pero al fin su hija. Hay chicas muy raras que son oscuras internamente y les gusta ser Dark ..",NA
776,#ConfesionesDeMediaNoche  creo que alguien esta pedo ya y no soy yo jaja y habla rarito,NA
777,Si vieron a una chava corriendo como loca  por Cotsco era yo. 😁,NA
778,@Susanavip01 Me encanta Jovencita. Bien caliente. Putita. Furl,NA
779,"Ataque terrorista en un parque de diversiones en Pakistán, no puedo creer que exista gente tan mierda y loca.😿",NA
780,"@gilacho62 @PedroFerriz @lopezobrador_ @MBarbosaMX Donde está la acusación? A ver rependejo. Si Calderón era alcoholico y Peña era homosexual, por decir lo menos. Por que en este caso si es casualidad?",NA
781,@Una_Chiva_Loca @Ferdy4Lopz Eso sonó a albur 😒,NA
782,Weyyy ... no sabía de esta lamentable noticia para los que crecimos con las tortugas ninjas &amp; transformers.. descanse en paz buen hombre tus enseñansas enriquecieron mi vida con grandes momentos url,NA
783,Eres tan PUTA que a ti se te desea un ANO Nuevo. 😗,NA
784,"Puta madre aposté en las carreras de caballos, y perdí, ganando como siempre",NA
785,@JCarlos_Valerio Y dónde encontró espacio? En qué hospital? Porque la gente da vueltas como loca buscando que los atiendan,NA
786,"Lo que da risa de este caso es que luego son hombres que acaban con mujeres que ejercieron su sexualidad bien sabroso esas que ellos llaman ""fácil"" o ""putas"" porque la vida no da muchas vueltas pero te ubica así que amigo 🥂salud🥂 porque la vida te va a ubicar y sabroso url",NA
787,@Mariainesguerra @BCBGMAXAZRIA Esto es estar cómoda y bien vestida url excelente outfit 😉,NA
788,"Me encanta el clima, me encanta pero no para salir y traer pelo de loca y y cara demacrada porque ni el cabello, ni el maquillaje funcionan con este clima 😪",NA
789,"— Oye, te invito a mi boda.  — Felicidades, ¿cómo debo ir vestida?  — De novia.",NA
790,@ryodeDios @gelahuerta @JohnMAckerman Pinche loca!!!,NA
791,@ClubAmerica Chinguen a su puta defensa,NA
792,El mejor contención de todo el puto continente. url,NA
793,Ya que empiece esta wea loca que ya tengo ganas de matar 🎮,NA
794,"#Transformers  se filmará en La Habana
url",NA
795,@MiinaRed o sea soy del 22 de dic me pasa cada puto año jajaja,NA
796,"@JulitoMedallaz Si.
En las pelis
En la ciencia fitzion
En las novelas
Hasta en la rosa de wadalups

Porque aquí en Tlaxcala ni madres.
Puras tóxicas, locas e inseguras.

(Pollito amarillo bajando el brazo así bien duro)",NA
797,Y con la tradicional foto loca damos por concluida la Jornada 11… url,NA
798,@calientesysw's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,NA
799,"@GloriaTrevi Hermosa ya a 4 dias de verte vestida de azucar en irapuato, nos tomamos una fotos siiiiiiii???🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻😥😥😥. . . .. . . .",NA
800,"Jamas confíen en los putos links que les mandan las personas por twitter, no url",NA
801,Tiene todo los nenes locos y a las nenas locas 🔥♥️,NA
802,HIJO DE TRES MIL PUTAS @DaniCeballos46,NA
803,"Relevazo de Jake Sánchez la puta madre, ya no metan al pinche prieto nunca @SultanesOficial",NA
804,"""Has cambiado"".     

—""Lo sé, soy un transformer"".",NA
805,Es una loca,NA
806,"Creo que estás loca, perfecta para mí. 😍",NA
807,"Después de mucho pelear y buscarle ya conseguí levantar el servidor de BI
Aún faltan unos servicios, pero ya es ganancia",NA
808,Me urge un café aunque me ponga como loca 🤷🏻‍♀️,NA
809,"@KeniCarrasco @PoCuiriz Ojo de loca,  no se equivoca. Si te das cuenta, trata de echarte carga emocional. ¡CUIDADO! Foco rojo eh. 🚨",NA
810,"Lo mismo te fue a decir Marisela Escobedo en Los Pinos y la tiraste a loca, es más ni te asomaste, hdtppm. (Ah, es que ella no era periodista, se me olvidaba) url",NA
811,Las Garzón estan loquitas de remate. Gracias por venir al mundo y coincidir. Vale me faltas tu te veo en mayo.  @Pochosaurus  @itslittlevale  💓💓💃🤸‍♀️💃🤸‍♀️💃 url,NA
812,"@carol_vzquez @wmr43 Pero vean a la caliente señora de la Rosario Robles de quemada por ahumada muy bien vestida y con su nuevo look por esto
ya le urgia salir de SEDEDOL xq esta esta pandilla de ladrones se ""distribuian millones  de pesos que eran para ellos, ahora se hacen que la virgen les habla""",NA
813,"No mames amikos, ahorita mi jefe me va a meter la puta regañada de mi vida y yo como el adulto responsable que soy, le llame a mi mamá 😂😂😂",NA
814,"It's a secret w 12-Bis &amp; Signal Deluxe, lunes 17 de enero, 14:00 hrs. @internetpradio 🎵🖤
#underground #music #radioshow",NA
815,Puta que hueva,NA
816,"Puta gente gata hija de la berga, ojalá de contigo hijo del pito, ojalá.",NA
817,"Lo de la analista del Tec sí está de risa loca. Bueno, todo el tema del ITAM, la verdad.
Esta falsa discusión de liberales y conservadores me recuerda a Las Fuerzas Vivas de Luis Estrada: un chingo de fifís privilegiados jugando a la revolución en un país que se cae a pedazos.",NA
818,@ChicoMigrana37 @Entretenia Es yosemite 40 col Napoles a una cuadra del wtc ahí te esperamos ! Foro 2 Hora loca,NA
819,"Al menos mañana hay en bi ei, pero y hoy? Que hago?",NA
820,Mi sobrina la loca @ San Pablo Huitzo url,NA
821,Lorde solo deberia de ganar a la peor vestida y ya,NA
822,@1494Tannia por que descubres que hay gente igual de loca que tu uno jajja,NA
823,@gmeixueiro @Nayma_Enriquez #PlumaHidalgo @hectorpablo_ #Municipio 71 #INEGI #Oaxaca faltan 71 #días para Festividad #SanGerónimo; Actuales circunstancias #ElDorado qué es en el imaginario #Republicano #ToroFerrer y #Litigio en #ClubPrivado con #políticos? url url,NA
824,"@JLozanoA @Claudiashein @TEPJF_informa Inútil saco de Pus. Muy autónomos pero maman del erario. Del cual incluye todos nuestros impuestos. Es nuestro derecho exigirles explicaciones por que hoy dicen blanco y en una semana posterior negro. Por que la diferencia. 
Así las cosas mi estimada chiva loca.",NA
825,@somosparswqro Eres una loquita 😈,NA
826,Esta de su puta madre el trafico en periferico!!!,NA
827,"Esos intelectuales mamertos ni le hagan, que bien que se emocionaban cuando alguien escogía ""silencio"" en la escalera loca #Chabelo",NA
828,"Damm a Chivas, en su puta vida supo mandar un buen centro, ahora imagínense sin un 9 nato/bueno, gamadre",NA
829,11:14 Mi niño al que más quiero auqnue me vuelva loca😂🙊❤ @mariobautista_,NA
830,@Reforma Ke lo aborden a el hijo de puta,NA
831,que más dará lo que piensen si estoy loca es cosa mía,NA
832,"-Amor, ¿te llevo tu fruta con granola?
-Como la traigas, no importa.
-YA VES COMO SI ERES BIEN PUTA.
-Yo decía de la fru..
-¡BIEN PUTA DIJE!",NA
833,"No te enamores de mi, toy loca. url",NA
834,"La verdad ni yo me entiendo no sé si estoy enamorada, decepcionada, ilusionada o de plano loca.",NA
835,"Machismos diarios a una MUJER ciclista: Pedirle a un hombre que retire su vehículo de la ciclovía, te tire de loca, te insulte y  cuando se acerque un ciclista HOMBRE se quite ofreciendo disculpas. 🤬",NA
836,"@SoyIsraman Pues no se, pero ese men produjo OA serie muy loca, interesante",NA
837,Neta Fer nomás en puro puto alcohol piensa wakala 😷😷,NA
838,@shawnsgirlie Ese vieja es una loca psicópata 😣 manipuladora..Y claro el a lado de ella es un niñoo😭,NA
839,@DavidLuiz_4 chingas a tu puta perra madre cada que respires!!!,NA
840,"Vale verga,se me antojo una hamburguesa de KFC y una ketiras con una orden de papas locas ...",NA
841,Me dijo te voy a bloquear y ya llevo dos horas así jajajaja esta morra está loca. url,NA
842,Yo pensé que estaba loca queriendo un cuarto rojo loco con un tubo (Pole) jajajaja #50sombrasMasOscuras solo da más ideas 😂😂😂,NA
843,"El presidente de Uruguay: ""Los de la FIFA son una manga de viejos hijos de puta"" url url
Y el de MEX ?",NA
844,Pinche vieja loca alv,NA
845,"Porque tu eres todo todo todo, sin tus besos yo me vuelvo loca🎵🎵❤",NA
846,Osea que si como #sabritones ya soy influencer #Yate #Puto #yamevi,NA
847,Vamos por el Bi💙💛 url,NA
848,Quiéreme así de loquita xd,NA
849,"Toy loca me cae, ayer me gusta mba alguien y hoy ya no",NA
850,Se viene la 2 hijos de su puta madre ❤️🖤,NA
851,Que puta!!! url,NA
852,"@PelonGomis El instinto que te decía: Escoge ''tal'' porque es lo que hacen los niños, sino vas a ser url Jajajajajaja 😅😎👍",NA
853,Ya no entiendo nada de esta vida url,NA
854,"@fernandeznorona No fuiste tu? De casualidad?

Es que eres el único hijo de puta que conozco",NA
855,@mylifeismiley23 Quede loca.😍😍😍,NA
856,"Lo que deberían de hacer con el hijo de puta de @hugo_gonzalez1 es mandarlo a 4ta división hasta que se le termine el contrato y que se pudra su “carrera” alaV, porterea mejor mi sobrino que tiene 12 años. url",NA
857,"#EnVivo #Ahora #Compliance en está emisión el tema a abordar es ""El Artículo 69-B bis del CFF"" , te invitamos a ser parte de esta mesa compartiendo tus comentarios durante la transmisión en url url",NA
858,"@TD_Deportes tus comentaristas tan lame huevos con tigres, asco hijos de puta. 

#VengaPumas !!! Chingadamadre !!",NA
859,"Ese Chayito me trae loquita 💜💜💜💜.. 

.
.
.

#frasesdeamor #miamor #enamorada #elchato en San Luis Río Colorado, Sonora url",NA
860,Vestida y alborotada para célula,NA
861,Lou Reed en su etapa Transformer fotografiado por Mick Rock. url,NA
862,@LunetaAguilas @LaEmin3nCyA aaaaaaaajajajajjaaja lol lol lol estas verdaderamente loca xD ya ni yo me pongo así,NA
863,"""Algo le pasa a esta mujer desde que cumplió 50 años"". url",NA
864,Y por supuesto que a la más básica y ridícula vestida de atrévete a soñar. JAJA,NA
865,Me siento como cuando todas empezaban con sus chingaderas y parecían locas 🥰ahhhh no mames es real está pasandaaaa otra veeeez 😒🙄 pinches chamacas cuántos años tienen ya ? Siguen de 13 bai 😂 url,NA
866,puta casi 250 me fui agastar hoy hahaha,NA
867,"@maytearvizu @LibreriasGandhi @tweetlibros Yo te digo, una señora loca demasiado loca bastante enferma hiper loca, así todo el libro o está loca o ebria",NA
868,"A dormir me voy que números doble veo y ya ideas locas al cerebro url,2, 3 por los que me url buenas noches ya.",NA
869,"@DrLorenzoMeyer Puta vergüenza viejo idiota, senil e hijo de la gran puta. Querer que México sea como ese periodo negro y genocida llamada la Rusia de Stalin.",NA
870,Una vaina loca que me lleva a la gloria🎶🐸 @ 💎 url,NA
871,"Una Murl

Que no te engañe su apariencia, son verdaderas máquinas de url pulgones y otras plagas.

#photographylovers url",NA
872,"Pinche perro empute que traigo porque me tocó atender a una pendeja con el cubre bocas como bufanda, puta madreeee",NA
873,👑Somos los #DobleDe Hijos De Puta👑 @ Street Roots Sound url,NA
874,Ya va a nacer tu puto karma wey,NA
875,Fumadores fumen junto a su Puta madre. Gracias 😎,NA
876,@charlesjbd esa boca loca,NA
877,Medícate loca jajaja,NA
878,MAÑANA ES QUINCENA PUTOS,NA
879,Vestida De Color De Rosa &lt;3,NA
880,Fui a una boda vestida de mi color favorito. 💜 url,NA
881,"El mejor combustible del cerebro no es la glucosa es la grasa,obviamente las grasas trans NO.",NA
882,Que rarito es sentirse asi.,NA
883,"@TeamLourdes2 PINCHE PERRA SUBISTE AL BALCON POR PERRA PUTA, ESTUPIDA , VERGA",NA
884,@oscarambolas Gente loca,NA
885,Un puñal de luz ¡Qué chulada! ✨📖👌🏻 url,NA
886,Oye bebe tú me tienes Loca,NA
887,"@lopezobrador_ Lo mejor la musiquita así estilo John Williams como si fuéramos de puta madre, con orden, progreso y como si todo lo que ocurre a tu alrededor te da igual. Sinvergüenza.",NA
888,@PatyArmendariz @deJesusJav Loca,NA
889,"@Agustin7_M @sofiaandri @LeoTrucchia72 @Pachetoh @Fdoedoe101101 @Rramirez587 @NicoFernandez45 Sigue siendo o mismo, al menos en mi mi reglamento escolar dice cómo tengo que venir vestida (deportivo o diario). A los hombres si no traen una playera debajo de la camisa no se les dice nada aunque se les noten los pezones. El corpiño va debajo de la blusa, es lo mismo",NA
890,"Siempre que me voy a ir de casa de mi novia, minutos antes se pone como muy callada y rarita y me siento mal.",NA
891,q golazo q clavaste orejón la puta q te parió,NA
892,"@BlondieRockss Jajajajajajajajajajajajajajajajajaja perate loca, a mi útero no le gusta esto 🤣",NA
893,¿Qué pinche ritual satánico o que putas tengo que hacer para que Mario me quiera tantito? :(,NA
894,"Y en eso se bajan mi mamá y mi hermano a recoger algo y se sube primero mi hermano y me dice jajajaja ""Dice mi mamá que tu ecss trae una novia medio rarita"" JAJAJAJA WTF MAMÁ!?",NA
895,Ya que sean las putas 9!!! url,NA
896,@nathaaliecow Eso es por que están locas,NA
897,"@MeganPervertida @Lucesazules_Mty @LucesAzules Más bien la que es puritana hipócrita reprimida no disfruta,no tiene nada que ver con ser url amigas mías cojen a discreción como si se les fueran a acabar los pitos de su fracc. Y del municipio,pero no son putas url han de ser putitas de clóurl",NA
898,"@victor_deportes @atlasfc @FD1340AM @jeronimocamber2 @DTPacoRamirez @medranoazteca @m8am @rgtito Anotenme para la rifa de la camisa que da el ñiño ahí en @FD1340AM
Y saludos a la chiva loca del nombre largo y feo! Mis respetos para Matrin, el Profe y @rgtito",NA
899,"@AnaMierDeCilla7 Mami, eso ya está por demás.
Quién diablos se quedaría con una loca mamá coneja???",NA
900,"@CuervoNovillero @AlfonsoDurazo @CelidaLopezc @LoreniaValles @Celeste4T Creo recordar que yo lo mandé a chingar a su puta url Hoy es candidato a alcalde de Guaymas y ca perder por mediocre, como tú",NA
901,y las redes se vuelven locas url,NA
902,"—Eres bien enojona, princesa.
—¿Que soy quéeeeeeree, hijo de tu reputa madre? En donde me vez la puta corona PENDEJOoOoO, sabes que CHTPM 🤣",NA
903,No soy la única loca entonces,NA
904,@alberto_bis hahaa webas !!!! Ya nade 1.6km desayune y ya en la oficina 😁,NA
905,"Amor tu me amas?
Si por que bebé?
Entonces por qué puta madre ves a otras viejas!
Cualquier parecido con la realidad es mera coincidencia
😓",NA
906,"@urbandfive USTEDES ME VOLVIERON MAS LOCA DE LO QUE YA ESTABA JAJA
PERO FUE LO MEJOR!",NA
907,#LoMejorDel2014Fue tu puta ausencia.,NA
908,Hoy Es El Gran Día I Como Me Ubiera Gustado Que Me Vieras Vestida De Novia Pero Se Que Desde Cielo Me Miraras I Me,NA
909,"GRACIAS a la VIDA por estos momentos tan agradables.

#TeamHerbalife arrazando con los 2dos… url",NA
910,"Juro que grite como una loca cuando lo vi ♥️😍
No puedo estar más emocionada por lo que se viene! url",NA
911,En el psicólogo tampoco le van a decir que está loca. 🤔 url,NA
912,Así es la triste realidad de nuestros #ChairosPoliticos Ahora si vengan las maromas #PejeZombies y #Chairos url! url,NA
913,"Ya me hace falta vivir la vida url

#EstaNocheGanoYo",NA
914,Me tome un puta pastilla @ Escena Monterrey url,NA
915,"@11_sarce @SancadillaNorte Putos mal agradecidos, quiero que juegen los mexicanos, ellos si ponen huevos y sienten la playera",NA
916,"Me voy a volver loca con las url #YaDije (at @DanceAcademyMty in Monterrey, Nuevo Leon) url",NA
917,En verdad que el señor @RaulOrvananos es un pendejo no tiene nada de objetividad en sus comentarios y así como mucho tiempo estuvo vendido a @Televisa hoy es una puta en @FOXSports,NA
918,@PabloAngRuz Que puto miedo,NA
919,"Ahorita que venía manejando me di cuenta que la canción ""ganas locas"" está muy infravalorada jajaja",NA
920,"@LuisMorales_Ch no mames wey, ya me veía sin puta dedo",NA
921,@Patottas esos cangrejos en Su puta vida han pisado un campo de futbol ¡😅,NA
922,Hoy ando con ganas de salir y al mismo tiempo quedarme en mi cama viendo películas vestida como url,NA
923,"Como sea, ¿es en serio que fueron chavas al estreno vestidas como #HarleyQuinn?? 😑",NA
924,Lic. @RodrigoM_Coyo solicito respetuosamente su ayuda para retirar una raíz del predio vecino que afecta mi propiedad levantando y rompiendo la banqueta en Osa Menor 226 BIS entrada por Centauro Col. Prado Churubusco. url,NA
925,Entre a la quiniela del jale y puto tigres empató chtm!!,NA
926,Cómo que la cori bi está embarazada? Jajajaja omg,NA
927,@drag__drop Tengo el placer desde hace 4 años y las amo!,NA
928,"Típico, cenas mucho y amaneces como rarita de la pancita 😫",NA
929,"@_VicenteSerrano @mauriciotabe Te traduzco el lenguaje corporal del Sr. Tabe: ""Este es el puñal vicente ser_ano, conócelo"". De nada.",NA
930,¿No sé sentirá rarito que las perforaciones de la nariz rocen con los lenteeeeees? 😦 url,NA
931,@YihiRM Adan es el puto amo.,NA
