,index,tweets,label
5535,374,its a sin pues de que trabajaria vestida asi,2
5536,375,lauritawife vurl para ir descubriendo agarrando besando ese tremendo culo que url,2
5537,376,jesus martin mx pues como se dice a la url si no la suben,2
5538,377,a ya bi las letras chiquitas sin paisurl que podamos seguir saqueando url,2
5539,378,jajjajja que pague asi se ve bien chiva loca jajjajja url,2
5540,379,a mi me volvio loca tu forma de ser,2
5541,380,justo ayer mi tia la loca religiosa de buenos valores y buenos principios me dio mi sermon por estar de borracho el de diciembre pasado y me cito la url url,2
5542,381,fav si te disfrazaste o te vas a disfrazar de puta,2
5543,382,bipolares son las pilas tu simplemente estas loca,2
5544,383,esta es la banda loca de tigres oficial,2
5545,384,puto golazoo,2
5546,385,nunca he visto the devil wears prada mean girls ru paul s drag race ni me gustan los i phones me siento muy viril url,2
5547,386,una de mis amigas esta siendo agredida fisica y mentalmente y ya no se que hacer ella definitivamente no quiere salir de esa puta relacion pero es desesperante como amiga no poder ayudarla,2
5548,387,daav rr coryluseyes mi vida loca,2
5549,388,sin filtro tbt viveros de coyoacan cdmx lectura libro novela nathaniel philbrick en el corazon del mar y una mariquita book bookstagram reader nathaniel philbrick s url,2
5550,389,lilly tellez ja ja ja ja ja ja tu simplemente eres una estupida loca que hace historia por representar a nadie en donde estas,2
5551,390,te pusieron brackets no pendejo me comi un transformer y se me quedaron las migajas entre los dientes aplicable buenarespuesta,2
5552,391,a que hora putas me dio like mario jajajjajaja,2
5553,392,llamenme rarita pero que interesantes estan los podcasts de ana maria surl,2
5554,393,tiene el puto universo latiendo en su boca url,2
5555,394,gamer fit bi cogemebbk hola,2
5556,395,transformers regresara a la pantalla grande en url via espectaculosde orizaba url,2
5557,396,bi venido a zacatecas osoriochong esperemos que su visita sea placentera y benefica para los zacatecanos,2
5558,397,rubavi en amor en silencio y a que no me dejas llega la loca y mata a los protagonistas,2
5559,398,a cenaar la susheria de bi in zapopan jal url,2
5560,399,estradismos banda wey puta banda los odio muy cabron,2
5561,400,azucenau casilla y bis y todavia no abren largas colas av lincoln mty nl ya me devolvi a mi casa,2
5562,401,amanecimos raritos url,2
5563,402,peque barajas vas a correr el dopey challenge q mas quieres soy tu fan y menos loquita ja,2
5564,403,me chocan los titulares pretenciosos y que al abrir el enlace la nota no tenga la informacion que promociono en su publicacion url url,2
5565,404,arlinemoraless ya ventee hoy toca vuelta loca por todos los reyes,2
5566,405,lunettaa me dejo como novia de pueblo vestida y alborotada,2
5567,406,twitter funciona algo asi lo mas importante en esta terapia de grupo es el respeto a podria poner el aire el puto gordo tiene calor,2
5568,407,o una durl por fi ahi les encargo url,2
5569,408,eliramesp yo esperaba que detuvieran a la loca y la encerraran de por vida,2
5570,409,hector barrera alcaldia coy gppancdmx pan cdmx cddpancoyo ajcoyoacan aj cdmx aprovecha para pedirle que quiten las chelerias y las gruas de mariquita sanchez,2
5571,410,ay como loca mi hermano en la iglesia cristiana,2
5572,411,es facil esquivar la lanza mas no el punal url por eso es que al que a hierro mata a hierro url buenos dias,2
5573,412,miranda eso te convierte a ti en una nin a rata ia no te amo por rarita jaja,2
5574,413,wey este chico me tiene loca por e l url,2
5575,414,benedetto que puto golazo cabroon vamoos cf america pipa benedetto,2
5576,415,i m at calle mariquita sanchez in mexico url,2
5577,416,aparte jugar golf vestida de negro en el valle de texas si seria una url hace un bochornazoo url,2
5578,417,bella k rica estas puta yo si te viera asi te pediria poder lamer tu cosita i comer tu mil k sabrosa estas muneca,2
5579,418,te agradezco tu punal en mi espalda tambien y las marcas que dejaron,2
5580,419,que puto equipazo teniamos carajo url,2
5581,420,nina tu me tienes loca,2
5582,421,s account is temporarily unavailable because it violates the twitter media policy learn more,2
5583,422,me gustaria poder tener pezones pequenos asi como de moneda de centavos pero me cargo unos putos pezones de hot cake that not cool,2
5584,423,maraton d estoy llorando como loca,2
5585,424,cache en mexico sin duda nos volveria locos y locas a todos cache en mexico faber castell col faber cachers mexico calleypocheoffi,2
5586,425,chumel torres letysahagun transformers de los,2
5587,426,epn eres un pendejo haber tu puedes vivir con pesos diarios puto y tener q pagar impuestos q suben como pinche espuma pinche narco,2
5588,427,trafico zmg choque en periferico de norte a sur pasando vallarta entre un trailer y una unidad del trans publico,2
5589,428,haces una publicacion felicitando a los chavos de la generacion bi le dan like todos menos los de bi,2
5590,429,suspender el bautizo de mi sobrina y el cumpleanos de mi prima por ir a cancha mi vida loca,2
5591,430,que poca bara aguanta la raza aqui en tj cuando explicas las cosas soy sonorense hablamos fuerte nos gusta la cerveza bien helada y las mujeres locas locas jaja url,2
5592,431,manana plebes nos vemos en tucson arizona para cantar nuestro nuevo sencillo locas fantasias los buitres ofic url,2
5593,432,joran justiniani jajajajajaajjaaja wey habia un puto bote gracias por este gran recibimiento ya extranaba el rancho donde los que te pitan son tus amigxs jajajaja,2
5594,433,porque soy tan pinche celosa y loca,2
5595,434,xpidxaa bi en mi experiencia estando cerca de arboles o muros para ocultar deshacerse de evidencia,2
5596,435,les cuento de toluca me llevaron a coacalco y de alli a la mocte chusma por lo url el destino hoy quiso que viniera a la yei bi caldos castro in jardin balbuena distrito federal url url,2
5597,436,jaquicz esta loca mija,2
5598,437,han pensado que todas en algun momento somos o fuimos la hija de puta que esta con el en el brindis de alguna morra,2
5599,438,chportocarrero aqui entre mas calor hace mas cafe tomo o te asi es la vida de loca,2
5600,439,pero la que supe nombree esta loca si cree que voy a pagar eso,2
5601,440,para los jovenes que gustan del futbol loca si estuvieramos en los ayer el arbitro hubiera pitado al y en ese momento nos hubieramos enterado que ese era el juego de ida y que faltaba la vuelta en el azteca un penal ja azcarraga y canedo no se andaban con mamadas,2
5602,441,esta noche es perfecta para volverte loca,2
5603,442,jajajaja daniela esta loca quiere oficina y asistente y es bien inutil pasion ypoder,2
5604,443,la loca de las plantas ataco de nuevo este fin de semana pasado es una adiccion en torreon mexico url,2
5605,444,pepe s account is temporarily unavailable because it violates the twitter media policy learn more,2
5606,445,cumple de mi url barezzito in naucalpan mex url,2
5607,446,mario bi,2
5608,447,monos quinn monica valdi dimash official yo tambien estoy loquita mandame url hot trending songs hot trending fly away dq dimash qudaibergen dimash official url,2
5609,448,que puto baile les hiciste rpizarrot,2
5610,449,i m at calle mariquita sanchez in mexico url,2
5611,450,mi mejor amigo y yo nos queremos hacer otro amarre plan viajero par url el amarre consiste en seguirnos soportando porque bis iremos juntos de nuevo hahahhaa,2
5612,451,cuins n cuirs si no me han silenciado hagan paro necesitamos estos hashtags en todos lados antes de la libertad para alfaro liberalos ya url,2
5613,452,hazme el favor de meterte los aranceles a productos mexicanos por el culo real donald trump y vas y chingas mil costales de tu puta madre,2
5614,453,kachorc no tiene mucho de su ultimo url bi campeonato incluyendo copa igual dejame recordarte,2
5615,454,tigres oficial solamente contestas las felicitaciones a mi nunca me has dado ni un puto rt,2
5616,455,si no llega vestida de novia a nuestra boda detenganme ese matrimonio no va a funcionar,2
5617,456,manuel ibarra la chiva loca y la vibora,2
5618,457,puta alarma que no mamen y luego con este desgraciado frio no mamen,2
5619,458,charly rebekajacki luna catwomancrush la divaertida gabriel san mx gciraga sai sai o julianaleonf una chiva loca space fabian ghto martinez aranita r casillas tavo maluvqzv lindo dia a url url,2
5620,459,star wars desde la a la ultima la peor no se metan don disney menos murl harry potter me obsesiono en raritos jajaja url url,2
5621,460,jose ramon mamon ha ha hijo de puta,2
5622,461,yo si soy fan de las peliculas de transformers aunque esten malas,2
5623,462,bi dildolov que rico,2
5624,463,lopez obrador estara en mi municipio este de mayo la gente anda vuelta loca por el asunto,2
5625,464,jajajajaja yo sola me pongo loca happy days cantando mil,2
5626,465,pena chinga a tu perrisima puta madre pendejo de mierda ahora si te pasaste de traidor,2
5627,466,todas las opiniones son validas menos las del productor de la mas draga gg,2
5628,467,la historia de re escribe todos los dias bis ensenada manzanilla bajacalifornia mexico url,2
5629,468,medicate loca url,2
5630,469,vestida azucar hola hermosa buenos dias saludos y excelente dia,2
5631,470,apenas son las y yo ya tengo el sueno de las y lease el pm como puta madre,2
5632,471,mami perdoname por esta vida tan loca url,2
5633,472,tercera vez que termino en el hospital de madrugada por culpa de mi estomago url,2
5634,473,dice san judas que de metan sus pinches cuetes por el orto putos nacos de mierda,2
5635,474,quiero que me bailes como todas las putas bailan en el infierno,2
5636,475,pa echarle un ojo y ocuparla en donde quepa y ajuste la categoria de trans modernidad de rodriguez magda url,2
5637,476,nona novel dibuja a totoro mientras espera su comida vestida con url,2
5638,477,elclau arachno cosas quema la colonia completa que puto miedo,2
5639,478,danteserrat jlozano a los chairos queremos a la chiva loca pero en el bote,2
5640,479,si me regresaran todo lo que me he gastado en putas drogas y alcohol url,2
5641,480,tumbaburross layda sansores como es que estas personas llegan al poder quien carajo vota por gente que esta mas loca que una cabra les parece una persona normal,2
5642,481,nadie es tan perfecto como la vez que se conocen ni tan hijo de puta como la ultima ocasion que pelean,2
5643,482,hoy debo admitir que no planee bien esta situacion y ahora estoy vestida business casual para el jueves de url,2
5644,483,pagina de url no entendi el puto libro,2
5645,484,pa loca tu calva,2
5646,485,vel lopezobrador genarolozano punal barato se vende,2
5647,486,tatyofgotik jajaja yo ni loca vuelvo,2
5648,487,puta verga pinche madre,2
5649,488,alguien sabe como le hago para que hsbc mx deje de estarme marcando hasta putas veces diarias para ofrecerme un credito que ya dije que no quiero,2
5650,489,soy solo un cabron con prisa con el acelerador al fondo buscando una mujer loca que quiera estrellarse pronto,2
5651,490,central fm lilly tellez lopezobrador el poco poder la volvio loca mas de lo ya estaba,2
5652,491,desde que tu te has ido me va de puta madre url,2
5653,492,perdon ma te sali url bien pinche caliente agarro parejo digo viva cristo rey,2
5654,493,que bonita estoy ni se nota que estoy loca,2
5655,494,una juana la loca por itati c y una sor juana por lourdesgazza espelendidas los monologos de miguel sabido en bellas artes url,2
5656,495,muy buena comida casera y dona lencha excelente anfitriona restaurante dona lencha in mexico url url,2
5657,496,imaginate que te tardes arreglando para salir y que llegue yo asi vestida jajjajajajajajaj url,2
5658,497,tan rara que no sabe lo quiere que se abraza a quien la hiere tan rara que a veces se muere y espera que del otro lado alguien la espere tan loca que amaria de nuevo tan rota que brillaria con miedo tan linda que es toda cielo,2
5659,498,y este hijo de puta para cuando chivas ya tambien que se vaya mucho a la chingada yo estoy con ustedes no con ellos ellos no son chivas fuera huigera,2
5660,499,ernesto nemer su pun al como el caso de la guarderi a abc zavala y su prima asesinas rt no se te quita rt,2
5661,500,rox quintana mx con el funko gigante de pikachu y vestida de dinosaurio inflable,2
5662,501,l boop dfveresp que esta re loca y ademas pendeja,2
5663,502,que puta hueva y estres neta,2
5664,503,autosy mas un trans am modelo en el ano,2
5665,504,sobreviviendo puto covid url,2
5666,505,xpidxaa bi donde vas ya vienes,2
5667,506,male zentella el encierro me esta volviendo loca y la gente anda en la calle como si nada,2
